Source,Indicator,Year,Month,State,Value,Unit
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Haryana,779908,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Delhi,422456,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Rajasthan,457069,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Uttar Pradesh,484303,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Bihar,427494,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Sikkim,839140,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Arunachal Pradesh,856205,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Nagaland,554464,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Manipur,858534,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Mizoram,869129,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Tripura,507578,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Meghalaya,570746,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Assam,764145,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,West Bengal,396384,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Jharkhand,582718,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Odisha,422177,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Chhattisgarh,353719,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Madhya Pradesh,459245,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Gujarat,470388,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Dadra and Nagar Haveli and Daman and Diu,583100,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Maharashtra,485341,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Andhra Pradesh,884119,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Karnataka,698704,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Goa,412935,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Lakshadweep,403003,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Kerala,746228,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Tamil Nadu,534379,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Puducherry,551860,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Andaman and Nicobar Islands,476613,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Telangana,632164,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Oct,Ladakh,502012,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,India,28714881,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Jammu and Kashmir,605112,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Himachal Pradesh,793555,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Punjab,605985,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Chandigarh,684242,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Uttarakhand,785498,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Haryana,812133,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Delhi,413113,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Rajasthan,439189,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Uttar Pradesh,500924,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Bihar,449557,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Sikkim,800830,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Arunachal Pradesh,892645,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Nagaland,543587,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Manipur,837765,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Mizoram,945202,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Tripura,542599,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Meghalaya,568045,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Assam,804964,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,West Bengal,393979,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Jharkhand,599675,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Odisha,415651,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Chhattisgarh,361144,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Madhya Pradesh,482117,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Gujarat,460687,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Dadra and Nagar Haveli and Daman and Diu,566406,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Maharashtra,482162,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Andhra Pradesh,905009,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Karnataka,655040,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Goa,431621,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Lakshadweep,417340,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Kerala,797689,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Tamil Nadu,527632,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Puducherry,583076,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Andaman and Nicobar Islands,463770,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Telangana,633423,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Nov,Ladakh,496789,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,India,28569870,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Jammu and Kashmir,562563,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Himachal Pradesh,786159,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Punjab,588666,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Chandigarh,687078,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Uttarakhand,740582,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Haryana,778073,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Delhi,437336,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Rajasthan,467323,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Uttar Pradesh,494130,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Bihar,414548,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Sikkim,771204,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Arunachal Pradesh,917841,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Nagaland,551064,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Manipur,862074,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Mizoram,899328,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Tripura,511195,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Meghalaya,566376,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Assam,845120,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,West Bengal,384957,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Jharkhand,605776,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Odisha,425194,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Chhattisgarh,344362,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Madhya Pradesh,468273,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Gujarat,495082,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Dadra and Nagar Haveli and Daman and Diu,561272,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Maharashtra,463194,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Andhra Pradesh,917304,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Karnataka,659359,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Goa,414286,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Lakshadweep,397670,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Kerala,775890,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Tamil Nadu,518757,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Puducherry,564976,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Andaman and Nicobar Islands,473896,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Telangana,594689,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Dec,Ladakh,530738,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,India,32123224,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Jammu and Kashmir,625690,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Himachal Pradesh,747408,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Punjab,624945,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Chandigarh,692293,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Uttarakhand,768129,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Haryana,853324,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Delhi,428769,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Rajasthan,454891,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Uttar Pradesh,511839,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Bihar,460675,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Sikkim,820232,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Arunachal Pradesh,873543,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Nagaland,589881,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Manipur,822765,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Mizoram,973741,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Tripura,537547,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Meghalaya,592147,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Assam,820746,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,West Bengal,402287,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Jharkhand,616798,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Odisha,416801,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Chhattisgarh,362901,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Madhya Pradesh,479925,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Gujarat,475506,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Dadra and Nagar Haveli and Daman and Diu,589074,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Maharashtra,507763,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Andhra Pradesh,978434,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Karnataka,694786,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Goa,434105,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Lakshadweep,403838,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Kerala,817909,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Tamil Nadu,567331,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Puducherry,578908,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Andaman and Nicobar Islands,495207,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Telangana,650540,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jan,Ladakh,505365,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,India,30281135,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Jammu and Kashmir,615469,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Himachal Pradesh,822733,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Punjab,644606,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Chandigarh,678883,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Uttarakhand,750776,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Haryana,876351,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Delhi,459000,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Rajasthan,454696,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Uttar Pradesh,500015,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Bihar,464941,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Sikkim,830965,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Arunachal Pradesh,891614,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Nagaland,575064,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Manipur,832232,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Mizoram,967421,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Tripura,573374,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Meghalaya,594129,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Assam,809233,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,West Bengal,414448,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Jharkhand,608300,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Odisha,412655,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Chhattisgarh,367943,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Madhya Pradesh,495217,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Gujarat,506414,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Dadra and Nagar Haveli and Daman and Diu,615162,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Maharashtra,518474,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Andhra Pradesh,959539,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Karnataka,709679,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Goa,442617,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Lakshadweep,419333,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Kerala,776970,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Tamil Nadu,543793,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Puducherry,578437,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Andaman and Nicobar Islands,475876,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Telangana,613939,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Feb,Ladakh,522217,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,India,31444909,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Jammu and Kashmir,581119,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Himachal Pradesh,767959,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Punjab,654831,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Chandigarh,661992,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Uttarakhand,806524,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Haryana,858380,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Delhi,454178,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Rajasthan,461587,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Uttar Pradesh,547426,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Bihar,451462,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Sikkim,849256,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Arunachal Pradesh,887316,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Nagaland,577124,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Manipur,834611,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Mizoram,941284,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Tripura,571901,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Meghalaya,570253,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Assam,806500,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,West Bengal,379534,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Jharkhand,621489,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Odisha,426169,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Chhattisgarh,377046,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Madhya Pradesh,484354,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Gujarat,511325,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Dadra and Nagar Haveli and Daman and Diu,579751,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Maharashtra,483050,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Andhra Pradesh,977928,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Karnataka,684249,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Goa,463115,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Lakshadweep,417965,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Kerala,790348,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Tamil Nadu,564698,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Puducherry,583318,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Andaman and Nicobar Islands,482983,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Telangana,636002,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Mar,Ladakh,551052,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,India,32567706,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Jammu and Kashmir,620425,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Himachal Pradesh,760805,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Punjab,663300,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Chandigarh,718829,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Uttarakhand,826395,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Haryana,807418,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Delhi,449206,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Rajasthan,460950,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Uttar Pradesh,545716,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Bihar,430925,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Sikkim,851099,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Arunachal Pradesh,925410,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Nagaland,571596,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Manipur,826349,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Mizoram,976868,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Tripura,572602,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Meghalaya,589990,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Assam,859867,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,West Bengal,407322,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Jharkhand,620155,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Odisha,437725,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Chhattisgarh,364945,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Madhya Pradesh,485752,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Gujarat,480409,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Dadra and Nagar Haveli and Daman and Diu,614027,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Maharashtra,483011,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Andhra Pradesh,900612,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Karnataka,713424,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Goa,447739,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Lakshadweep,421457,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Kerala,810193,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Tamil Nadu,540985,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Puducherry,629176,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Andaman and Nicobar Islands,464196,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Telangana,612999,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Apr,Ladakh,531170,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,India,32699134,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Jammu and Kashmir,602482,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Himachal Pradesh,789131,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Punjab,660533,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Chandigarh,683071,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Uttarakhand,760117,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Haryana,840133,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Delhi,462302,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Rajasthan,456675,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Uttar Pradesh,541309,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Bihar,454544,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Sikkim,833440,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Arunachal Pradesh,883727,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Nagaland,569802,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Manipur,844517,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Mizoram,995643,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Tripura,565070,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Meghalaya,566274,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Assam,851498,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,West Bengal,390987,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Jharkhand,642622,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Odisha,447732,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Chhattisgarh,388919,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Madhya Pradesh,506135,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Gujarat,485562,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Dadra and Nagar Haveli and Daman and Diu,621191,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Maharashtra,528216,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Andhra Pradesh,949664,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Karnataka,693870,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Goa,471950,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Lakshadweep,447023,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Kerala,787797,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Tamil Nadu,570678,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Puducherry,598974,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Andaman and Nicobar Islands,474425,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Telangana,662297,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,May,Ladakh,523254,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,India,32460230,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Jammu and Kashmir,585768,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Himachal Pradesh,800873,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Punjab,659246,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Chandigarh,707791,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Uttarakhand,776489,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Haryana,844652,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Delhi,457429,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Rajasthan,493599,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Uttar Pradesh,520943,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Bihar,437065,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Sikkim,826257,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Arunachal Pradesh,969503,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Nagaland,570722,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Manipur,911558,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Mizoram,950799,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Tripura,564269,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Meghalaya,607945,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Assam,867359,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,West Bengal,417871,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Jharkhand,627314,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Odisha,450614,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Chhattisgarh,374120,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Madhya Pradesh,529356,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Gujarat,531520,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Dadra and Nagar Haveli and Daman and Diu,641849,Number
ESIC,Net number of ESIC beneficiaries (Persons),2025,Jun,Maharashtra,529578,Number
