Source,Indicator,Year,Month,State,Value,Unit
EPFO,Net number of subscribers,2023,Oct,Uttarakhand,343683,Number
EPFO,Net number of subscribers,2023,Oct,Haryana,379499,Number
EPFO,Net number of subscribers,2023,Oct,Delhi,196822,Number
EPFO,Net number of subscribers,2023,Oct,Rajasthan,208330,Number
EPFO,Net number of subscribers,2023,Oct,Uttar Pradesh,225568,Number
EPFO,Net number of subscribers,2023,Oct,Bihar,201486,Number
EPFO,Net number of subscribers,2023,Oct,Sikkim,353822,Number
EPFO,Net number of subscribers,2023,Oct,Arunachal Pradesh,408440,Number
EPFO,Net number of subscribers,2023,Oct,Nagaland,257792,Number
EPFO,Net number of subscribers,2023,Oct,Manipur,372238,Number
EPFO,Net number of subscribers,2023,Oct,Mizoram,417394,Number
EPFO,Net number of subscribers,2023,Oct,Tripura,255139,Number
EPFO,Net number of subscribers,2023,Oct,Meghalaya,258386,Number
EPFO,Net number of subscribers,2023,Oct,Assam,362014,Number
EPFO,Net number of subscribers,2023,Oct,West Bengal,179373,Number
EPFO,Net number of subscribers,2023,Oct,Jharkhand,286824,Number
EPFO,Net number of subscribers,2023,Oct,Odisha,191988,Number
EPFO,Net number of subscribers,2023,Oct,Chhattisgarh,163714,Number
EPFO,Net number of subscribers,2023,Oct,Madhya Pradesh,217791,Number
EPFO,Net number of subscribers,2023,Oct,Gujarat,220080,Number
EPFO,Net number of subscribers,2023,Oct,Dadra and Nagar Haveli and Daman and Diu,260055,Number
EPFO,Net number of subscribers,2023,Oct,Maharashtra,217675,Number
EPFO,Net number of subscribers,2023,Oct,Andhra Pradesh,398380,Number
EPFO,Net number of subscribers,2023,Oct,Karnataka,320372,Number
EPFO,Net number of subscribers,2023,Oct,Goa,192977,Number
EPFO,Net number of subscribers,2023,Oct,Lakshadweep,183876,Number
EPFO,Net number of subscribers,2023,Oct,Kerala,362133,Number
EPFO,Net number of subscribers,2023,Oct,Tamil Nadu,246171,Number
EPFO,Net number of subscribers,2023,Oct,Puducherry,277302,Number
EPFO,Net number of subscribers,2023,Oct,Andaman and Nicobar Islands,211447,Number
EPFO,Net number of subscribers,2023,Oct,Telangana,272971,Number
EPFO,Net number of subscribers,2023,Oct,Ladakh,235705,Number
EPFO,Net number of subscribers,2023,Nov,India,11668674,Number
EPFO,Net number of subscribers,2023,Nov,Jammu and Kashmir,261928,Number
EPFO,Net number of subscribers,2023,Nov,Himachal Pradesh,354008,Number
EPFO,Net number of subscribers,2023,Nov,Punjab,280980,Number
EPFO,Net number of subscribers,2023,Nov,Chandigarh,309998,Number
EPFO,Net number of subscribers,2023,Nov,Uttarakhand,345257,Number
EPFO,Net number of subscribers,2023,Nov,Haryana,358618,Number
EPFO,Net number of subscribers,2023,Nov,Delhi,201105,Number
EPFO,Net number of subscribers,2023,Nov,Rajasthan,219623,Number
EPFO,Net number of subscribers,2023,Nov,Uttar Pradesh,232042,Number
EPFO,Net number of subscribers,2023,Nov,Bihar,207282,Number
EPFO,Net number of subscribers,2023,Nov,Sikkim,368969,Number
EPFO,Net number of subscribers,2023,Nov,Arunachal Pradesh,407257,Number
EPFO,Net number of subscribers,2023,Nov,Nagaland,260690,Number
EPFO,Net number of subscribers,2023,Nov,Manipur,389903,Number
EPFO,Net number of subscribers,2023,Nov,Mizoram,407244,Number
EPFO,Net number of subscribers,2023,Nov,Tripura,242341,Number
EPFO,Net number of subscribers,2023,Nov,Meghalaya,248443,Number
EPFO,Net number of subscribers,2023,Nov,Assam,368419,Number
EPFO,Net number of subscribers,2023,Nov,West Bengal,186155,Number
EPFO,Net number of subscribers,2023,Nov,Jharkhand,285275,Number
EPFO,Net number of subscribers,2023,Nov,Odisha,197348,Number
EPFO,Net number of subscribers,2023,Nov,Chhattisgarh,170422,Number
EPFO,Net number of subscribers,2023,Nov,Madhya Pradesh,224380,Number
EPFO,Net number of subscribers,2023,Nov,Gujarat,227678,Number
EPFO,Net number of subscribers,2023,Nov,Dadra and Nagar Haveli and Daman and Diu,270273,Number
EPFO,Net number of subscribers,2023,Nov,Maharashtra,224393,Number
EPFO,Net number of subscribers,2023,Nov,Andhra Pradesh,399132,Number
EPFO,Net number of subscribers,2023,Nov,Karnataka,319769,Number
EPFO,Net number of subscribers,2023,Nov,Goa,194820,Number
EPFO,Net number of subscribers,2023,Nov,Lakshadweep,197658,Number
EPFO,Net number of subscribers,2023,Nov,Kerala,351066,Number
EPFO,Net number of subscribers,2023,Nov,Tamil Nadu,251534,Number
EPFO,Net number of subscribers,2023,Nov,Puducherry,277682,Number
EPFO,Net number of subscribers,2023,Nov,Andaman and Nicobar Islands,210657,Number
EPFO,Net number of subscribers,2023,Nov,Telangana,271626,Number
EPFO,Net number of subscribers,2023,Nov,Ladakh,228621,Number
EPFO,Net number of subscribers,2023,Dec,India,10855237,Number
EPFO,Net number of subscribers,2023,Dec,Jammu and Kashmir,268171,Number
EPFO,Net number of subscribers,2023,Dec,Himachal Pradesh,352698,Number
EPFO,Net number of subscribers,2023,Dec,Punjab,281708,Number
EPFO,Net number of subscribers,2023,Dec,Chandigarh,303547,Number
EPFO,Net number of subscribers,2023,Dec,Uttarakhand,350789,Number
EPFO,Net number of subscribers,2023,Dec,Haryana,374535,Number
EPFO,Net number of subscribers,2023,Dec,Delhi,204525,Number
EPFO,Net number of subscribers,2023,Dec,Rajasthan,213365,Number
EPFO,Net number of subscribers,2023,Dec,Uttar Pradesh,242302,Number
EPFO,Net number of subscribers,2023,Dec,Bihar,211059,Number
EPFO,Net number of subscribers,2023,Dec,Sikkim,367341,Number
EPFO,Net number of subscribers,2023,Dec,Arunachal Pradesh,398791,Number
EPFO,Net number of subscribers,2023,Dec,Nagaland,260921,Number
EPFO,Net number of subscribers,2023,Dec,Manipur,371519,Number
EPFO,Net number of subscribers,2023,Dec,Mizoram,419469,Number
EPFO,Net number of subscribers,2023,Dec,Tripura,245994,Number
EPFO,Net number of subscribers,2023,Dec,Meghalaya,259346,Number
EPFO,Net number of subscribers,2023,Dec,Assam,364918,Number
EPFO,Net number of subscribers,2023,Dec,West Bengal,180944,Number
EPFO,Net number of subscribers,2023,Dec,Jharkhand,276019,Number
EPFO,Net number of subscribers,2023,Dec,Odisha,199216,Number
EPFO,Net number of subscribers,2023,Dec,Chhattisgarh,167075,Number
EPFO,Net number of subscribers,2023,Dec,Madhya Pradesh,228821,Number
EPFO,Net number of subscribers,2023,Dec,Gujarat,227526,Number
EPFO,Net number of subscribers,2023,Dec,Dadra and Nagar Haveli and Daman and Diu,267310,Number
EPFO,Net number of subscribers,2023,Dec,Maharashtra,221045,Number
EPFO,Net number of subscribers,2023,Dec,Andhra Pradesh,419402,Number
EPFO,Net number of subscribers,2023,Dec,Karnataka,316913,Number
EPFO,Net number of subscribers,2023,Dec,Goa,202289,Number
EPFO,Net number of subscribers,2023,Dec,Lakshadweep,195147,Number
EPFO,Net number of subscribers,2023,Dec,Kerala,367832,Number
EPFO,Net number of subscribers,2023,Dec,Tamil Nadu,249128,Number
EPFO,Net number of subscribers,2023,Dec,Puducherry,279116,Number
EPFO,Net number of subscribers,2023,Dec,Andaman and Nicobar Islands,214999,Number
EPFO,Net number of subscribers,2023,Dec,Telangana,280680,Number
EPFO,Net number of subscribers,2023,Dec,Ladakh,235806,Number
EPFO,Net number of subscribers,2024,Jan,India,11367698,Number
EPFO,Net number of subscribers,2024,Jan,Jammu and Kashmir,278169,Number
EPFO,Net number of subscribers,2024,Jan,Himachal Pradesh,350246,Number
EPFO,Net number of subscribers,2024,Jan,Punjab,284303,Number
EPFO,Net number of subscribers,2024,Jan,Chandigarh,314047,Number
EPFO,Net number of subscribers,2024,Jan,Uttarakhand,347685,Number
EPFO,Net number of subscribers,2024,Jan,Haryana,368569,Number
EPFO,Net number of subscribers,2024,Jan,Delhi,207820,Number
EPFO,Net number of subscribers,2024,Jan,Rajasthan,213042,Number
EPFO,Net number of subscribers,2024,Jan,Uttar Pradesh,247317,Number
EPFO,Net number of subscribers,2024,Jan,Bihar,215633,Number
EPFO,Net number of subscribers,2024,Jan,Sikkim,369800,Number
EPFO,Net number of subscribers,2024,Jan,Arunachal Pradesh,432030,Number
EPFO,Net number of subscribers,2024,Jan,Nagaland,261228,Number
EPFO,Net number of subscribers,2024,Jan,Manipur,384849,Number
EPFO,Net number of subscribers,2024,Jan,Mizoram,419373,Number
EPFO,Net number of subscribers,2024,Jan,Tripura,249916,Number
EPFO,Net number of subscribers,2024,Jan,Meghalaya,260773,Number
EPFO,Net number of subscribers,2024,Jan,Assam,384484,Number
EPFO,Net number of subscribers,2024,Jan,West Bengal,187619,Number
EPFO,Net number of subscribers,2024,Jan,Jharkhand,278550,Number
EPFO,Net number of subscribers,2024,Jan,Odisha,193244,Number
EPFO,Net number of subscribers,2024,Jan,Chhattisgarh,172201,Number
EPFO,Net number of subscribers,2024,Jan,Madhya Pradesh,238983,Number
EPFO,Net number of subscribers,2024,Jan,Gujarat,224616,Number
EPFO,Net number of subscribers,2024,Jan,Dadra and Nagar Haveli and Daman and Diu,273148,Number
EPFO,Net number of subscribers,2024,Jan,Maharashtra,239931,Number
EPFO,Net number of subscribers,2024,Jan,Andhra Pradesh,431913,Number
EPFO,Net number of subscribers,2024,Jan,Karnataka,321230,Number
EPFO,Net number of subscribers,2024,Jan,Goa,211996,Number
EPFO,Net number of subscribers,2024,Jan,Lakshadweep,196468,Number
EPFO,Net number of subscribers,2024,Jan,Kerala,356324,Number
EPFO,Net number of subscribers,2024,Jan,Tamil Nadu,264385,Number
EPFO,Net number of subscribers,2024,Jan,Puducherry,267230,Number
EPFO,Net number of subscribers,2024,Jan,Andaman and Nicobar Islands,211339,Number
EPFO,Net number of subscribers,2024,Jan,Telangana,284312,Number
EPFO,Net number of subscribers,2024,Jan,Ladakh,250447,Number
EPFO,Net number of subscribers,2024,Feb,India,11942239,Number
EPFO,Net number of subscribers,2024,Feb,Jammu and Kashmir,273895,Number
EPFO,Net number of subscribers,2024,Feb,Himachal Pradesh,347931,Number
EPFO,Net number of subscribers,2024,Feb,Punjab,299683,Number
EPFO,Net number of subscribers,2024,Feb,Chandigarh,307251,Number
EPFO,Net number of subscribers,2024,Feb,Uttarakhand,370346,Number
EPFO,Net number of subscribers,2024,Feb,Haryana,382148,Number
EPFO,Net number of subscribers,2024,Feb,Delhi,203784,Number
EPFO,Net number of subscribers,2024,Feb,Rajasthan,224225,Number
EPFO,Net number of subscribers,2024,Feb,Uttar Pradesh,251365,Number
EPFO,Net number of subscribers,2024,Feb,Bihar,209411,Number
EPFO,Net number of subscribers,2024,Feb,Sikkim,388848,Number
EPFO,Net number of subscribers,2024,Feb,Arunachal Pradesh,429680,Number
EPFO,Net number of subscribers,2024,Feb,Nagaland,272600,Number
EPFO,Net number of subscribers,2024,Feb,Manipur,387185,Number
EPFO,Net number of subscribers,2024,Feb,Mizoram,444262,Number
EPFO,Net number of subscribers,2024,Feb,Tripura,264767,Number
EPFO,Net number of subscribers,2024,Feb,Meghalaya,263079,Number
EPFO,Net number of subscribers,2024,Feb,Assam,393741,Number
EPFO,Net number of subscribers,2024,Feb,West Bengal,188766,Number
EPFO,Net number of subscribers,2024,Feb,Jharkhand,298007,Number
EPFO,Net number of subscribers,2024,Feb,Odisha,191615,Number
EPFO,Net number of subscribers,2024,Feb,Chhattisgarh,169009,Number
EPFO,Net number of subscribers,2024,Feb,Madhya Pradesh,224870,Number
EPFO,Net number of subscribers,2024,Feb,Gujarat,238517,Number
EPFO,Net number of subscribers,2024,Feb,Dadra and Nagar Haveli and Daman and Diu,268070,Number
EPFO,Net number of subscribers,2024,Feb,Maharashtra,236767,Number
EPFO,Net number of subscribers,2024,Feb,Andhra Pradesh,433579,Number
EPFO,Net number of subscribers,2024,Feb,Karnataka,323314,Number
EPFO,Net number of subscribers,2024,Feb,Goa,204320,Number
EPFO,Net number of subscribers,2024,Feb,Lakshadweep,203936,Number
EPFO,Net number of subscribers,2024,Feb,Kerala,358885,Number
EPFO,Net number of subscribers,2024,Feb,Tamil Nadu,248421,Number
EPFO,Net number of subscribers,2024,Feb,Puducherry,285290,Number
EPFO,Net number of subscribers,2024,Feb,Andaman and Nicobar Islands,213284,Number
EPFO,Net number of subscribers,2024,Feb,Telangana,282532,Number
EPFO,Net number of subscribers,2024,Feb,Ladakh,252869,Number
EPFO,Net number of subscribers,2024,Mar,India,12005676,Number
EPFO,Net number of subscribers,2024,Mar,Jammu and Kashmir,289567,Number
EPFO,Net number of subscribers,2024,Mar,Himachal Pradesh,358806,Number
EPFO,Net number of subscribers,2024,Mar,Punjab,283206,Number
EPFO,Net number of subscribers,2024,Mar,Chandigarh,304843,Number
EPFO,Net number of subscribers,2024,Mar,Uttarakhand,350932,Number
EPFO,Net number of subscribers,2024,Mar,Haryana,387273,Number
EPFO,Net number of subscribers,2024,Mar,Delhi,214499,Number
EPFO,Net number of subscribers,2024,Mar,Rajasthan,216450,Number
EPFO,Net number of subscribers,2024,Mar,Uttar Pradesh,253073,Number
EPFO,Net number of subscribers,2024,Mar,Bihar,211984,Number
EPFO,Net number of subscribers,2024,Mar,Sikkim,372384,Number
EPFO,Net number of subscribers,2024,Mar,Arunachal Pradesh,435307,Number
EPFO,Net number of subscribers,2024,Mar,Nagaland,261693,Number
EPFO,Net number of subscribers,2024,Mar,Manipur,391251,Number
EPFO,Net number of subscribers,2024,Mar,Mizoram,427946,Number
EPFO,Net number of subscribers,2024,Mar,Tripura,264129,Number
EPFO,Net number of subscribers,2024,Mar,Meghalaya,279360,Number
EPFO,Net number of subscribers,2024,Mar,Assam,373146,Number
EPFO,Net number of subscribers,2024,Mar,West Bengal,185343,Number
EPFO,Net number of subscribers,2024,Mar,Jharkhand,293175,Number
EPFO,Net number of subscribers,2024,Mar,Odisha,196750,Number
EPFO,Net number of subscribers,2024,Mar,Chhattisgarh,179870,Number
EPFO,Net number of subscribers,2024,Mar,Madhya Pradesh,225321,Number
EPFO,Net number of subscribers,2024,Mar,Gujarat,231000,Number
EPFO,Net number of subscribers,2024,Mar,Dadra and Nagar Haveli and Daman and Diu,287614,Number
EPFO,Net number of subscribers,2024,Mar,Maharashtra,237749,Number
EPFO,Net number of subscribers,2024,Mar,Andhra Pradesh,420581,Number
EPFO,Net number of subscribers,2024,Mar,Karnataka,337669,Number
EPFO,Net number of subscribers,2024,Mar,Goa,216652,Number
EPFO,Net number of subscribers,2024,Mar,Lakshadweep,196760,Number
EPFO,Net number of subscribers,2024,Mar,Kerala,384896,Number
EPFO,Net number of subscribers,2024,Mar,Tamil Nadu,264022,Number
EPFO,Net number of subscribers,2024,Mar,Puducherry,280582,Number
EPFO,Net number of subscribers,2024,Mar,Andaman and Nicobar Islands,220665,Number
EPFO,Net number of subscribers,2024,Mar,Telangana,302611,Number
EPFO,Net number of subscribers,2024,Mar,Ladakh,238159,Number
EPFO,Net number of subscribers,2024,Apr,India,11883613,Number
EPFO,Net number of subscribers,2024,Apr,Jammu and Kashmir,273480,Number
EPFO,Net number of subscribers,2024,Apr,Himachal Pradesh,350786,Number
EPFO,Net number of subscribers,2024,Apr,Punjab,302571,Number
EPFO,Net number of subscribers,2024,Apr,Chandigarh,316560,Number
EPFO,Net number of subscribers,2024,Apr,Uttarakhand,355059,Number
EPFO,Net number of subscribers,2024,Apr,Haryana,387542,Number
EPFO,Net number of subscribers,2024,Apr,Delhi,216671,Number
EPFO,Net number of subscribers,2024,Apr,Rajasthan,217359,Number
EPFO,Net number of subscribers,2024,Apr,Uttar Pradesh,248469,Number
EPFO,Net number of subscribers,2024,Apr,Bihar,210023,Number
EPFO,Net number of subscribers,2024,Apr,Sikkim,393474,Number
EPFO,Net number of subscribers,2024,Apr,Arunachal Pradesh,423379,Number
EPFO,Net number of subscribers,2024,Apr,Nagaland,270654,Number
EPFO,Net number of subscribers,2024,Apr,Manipur,399688,Number
EPFO,Net number of subscribers,2024,Apr,Mizoram,449000,Number
EPFO,Net number of subscribers,2024,Apr,Tripura,266300,Number
EPFO,Net number of subscribers,2024,Apr,Meghalaya,266012,Number
EPFO,Net number of subscribers,2024,Apr,Assam,389527,Number
EPFO,Net number of subscribers,2024,Apr,West Bengal,185563,Number
EPFO,Net number of subscribers,2024,Apr,Jharkhand,289492,Number
EPFO,Net number of subscribers,2024,Apr,Odisha,205809,Number
EPFO,Net number of subscribers,2024,Apr,Chhattisgarh,172605,Number
EPFO,Net number of subscribers,2024,Apr,Madhya Pradesh,226891,Number
EPFO,Net number of subscribers,2024,Apr,Gujarat,239259,Number
EPFO,Net number of subscribers,2024,Apr,Dadra and Nagar Haveli and Daman and Diu,273343,Number
EPFO,Net number of subscribers,2024,Apr,Maharashtra,243462,Number
EPFO,Net number of subscribers,2024,Apr,Andhra Pradesh,449468,Number
EPFO,Net number of subscribers,2024,Apr,Karnataka,340971,Number
EPFO,Net number of subscribers,2024,Apr,Goa,215104,Number
EPFO,Net number of subscribers,2024,Apr,Lakshadweep,205765,Number
EPFO,Net number of subscribers,2024,Apr,Kerala,376019,Number
EPFO,Net number of subscribers,2024,Apr,Tamil Nadu,256350,Number
EPFO,Net number of subscribers,2024,Apr,Puducherry,280957,Number
EPFO,Net number of subscribers,2024,Apr,Andaman and Nicobar Islands,222731,Number
EPFO,Net number of subscribers,2024,Apr,Telangana,289040,Number
EPFO,Net number of subscribers,2024,Apr,Ladakh,246932,Number
EPFO,Net number of subscribers,2024,May,India,12007142,Number
EPFO,Net number of subscribers,2024,May,Jammu and Kashmir,292760,Number
EPFO,Net number of subscribers,2024,May,Himachal Pradesh,358479,Number
EPFO,Net number of subscribers,2024,May,Punjab,288352,Number
EPFO,Net number of subscribers,2024,May,Chandigarh,328102,Number
EPFO,Net number of subscribers,2024,May,Uttarakhand,354922,Number
EPFO,Net number of subscribers,2024,May,Haryana,394774,Number
EPFO,Net number of subscribers,2024,May,Delhi,206400,Number
EPFO,Net number of subscribers,2024,May,Rajasthan,222929,Number
EPFO,Net number of subscribers,2024,May,Uttar Pradesh,240761,Number
EPFO,Net number of subscribers,2024,May,Bihar,206716,Number
EPFO,Net number of subscribers,2024,May,Sikkim,376989,Number
EPFO,Net number of subscribers,2024,May,Arunachal Pradesh,416986,Number
EPFO,Net number of subscribers,2024,May,Nagaland,282074,Number
EPFO,Net number of subscribers,2024,May,Manipur,392091,Number
EPFO,Net number of subscribers,2024,May,Mizoram,448825,Number
EPFO,Net number of subscribers,2024,May,Tripura,258321,Number
EPFO,Net number of subscribers,2024,May,Meghalaya,266466,Number
EPFO,Net number of subscribers,2024,May,Assam,392672,Number
EPFO,Net number of subscribers,2024,May,West Bengal,187988,Number
EPFO,Net number of subscribers,2024,May,Jharkhand,284763,Number
EPFO,Net number of subscribers,2024,May,Odisha,206817,Number
EPFO,Net number of subscribers,2024,May,Chhattisgarh,183670,Number
EPFO,Net number of subscribers,2024,May,Madhya Pradesh,237730,Number
EPFO,Net number of subscribers,2024,May,Gujarat,244891,Number
EPFO,Net number of subscribers,2024,May,Dadra and Nagar Haveli and Daman and Diu,287550,Number
EPFO,Net number of subscribers,2024,May,Maharashtra,242783,Number
EPFO,Net number of subscribers,2024,May,Andhra Pradesh,440013,Number
EPFO,Net number of subscribers,2024,May,Karnataka,342207,Number
EPFO,Net number of subscribers,2024,May,Goa,205960,Number
EPFO,Net number of subscribers,2024,May,Lakshadweep,203770,Number
EPFO,Net number of subscribers,2024,May,Kerala,390632,Number
EPFO,Net number of subscribers,2024,May,Tamil Nadu,261189,Number
EPFO,Net number of subscribers,2024,May,Puducherry,276004,Number
EPFO,Net number of subscribers,2024,May,Andaman and Nicobar Islands,228883,Number
EPFO,Net number of subscribers,2024,May,Telangana,298691,Number
EPFO,Net number of subscribers,2024,May,Ladakh,242427,Number
EPFO,Net number of subscribers,2024,Jun,India,11914374,Number
EPFO,Net number of subscribers,2024,Jun,Jammu and Kashmir,279322,Number
EPFO,Net number of subscribers,2024,Jun,Himachal Pradesh,383044,Number
EPFO,Net number of subscribers,2024,Jun,Punjab,292464,Number
EPFO,Net number of subscribers,2024,Jun,Chandigarh,319187,Number
EPFO,Net number of subscribers,2024,Jun,Uttarakhand,379724,Number
EPFO,Net number of subscribers,2024,Jun,Haryana,404972,Number
EPFO,Net number of subscribers,2024,Jun,Delhi,220558,Number
EPFO,Net number of subscribers,2024,Jun,Rajasthan,219725,Number
EPFO,Net number of subscribers,2024,Jun,Uttar Pradesh,240757,Number
EPFO,Net number of subscribers,2024,Jun,Bihar,208378,Number
EPFO,Net number of subscribers,2024,Jun,Sikkim,387254,Number
EPFO,Net number of subscribers,2024,Jun,Arunachal Pradesh,426207,Number
EPFO,Net number of subscribers,2024,Jun,Nagaland,279337,Number
EPFO,Net number of subscribers,2024,Jun,Manipur,418615,Number
EPFO,Net number of subscribers,2024,Jun,Mizoram,441999,Number
EPFO,Net number of subscribers,2024,Jun,Tripura,268505,Number
EPFO,Net number of subscribers,2024,Jun,Meghalaya,282364,Number
EPFO,Net number of subscribers,2024,Jun,Assam,378134,Number
EPFO,Net number of subscribers,2024,Jun,West Bengal,196661,Number
EPFO,Net number of subscribers,2024,Jun,Jharkhand,297212,Number
EPFO,Net number of subscribers,2024,Jun,Odisha,197910,Number
EPFO,Net number of subscribers,2024,Jun,Chhattisgarh,182473,Number
EPFO,Net number of subscribers,2024,Jun,Madhya Pradesh,230947,Number
EPFO,Net number of subscribers,2024,Jun,Gujarat,238513,Number
EPFO,Net number of subscribers,2024,Jun,Dadra and Nagar Haveli and Daman and Diu,296252,Number
EPFO,Net number of subscribers,2024,Jun,Maharashtra,236494,Number
EPFO,Net number of subscribers,2024,Jun,Andhra Pradesh,451483,Number
EPFO,Net number of subscribers,2024,Jun,Karnataka,340005,Number
EPFO,Net number of subscribers,2024,Jun,Goa,205643,Number
EPFO,Net number of subscribers,2024,Jun,Lakshadweep,208922,Number
EPFO,Net number of subscribers,2024,Jun,Kerala,391044,Number
EPFO,Net number of subscribers,2024,Jun,Tamil Nadu,257822,Number
EPFO,Net number of subscribers,2024,Jun,Puducherry,289558,Number
EPFO,Net number of subscribers,2024,Jun,Andaman and Nicobar Islands,223878,Number
EPFO,Net number of subscribers,2024,Jun,Telangana,303314,Number
EPFO,Net number of subscribers,2024,Jun,Ladakh,259760,Number
EPFO,Net number of subscribers,2024,Jul,India,11587471,Number
EPFO,Net number of subscribers,2024,Jul,Jammu and Kashmir,281014,Number
EPFO,Net number of subscribers,2024,Jul,Himachal Pradesh,376690,Number
EPFO,Net number of subscribers,2024,Jul,Punjab,302606,Number
EPFO,Net number of subscribers,2024,Jul,Chandigarh,315025,Number
EPFO,Net number of subscribers,2024,Jul,Uttarakhand,364412,Number
EPFO,Net number of subscribers,2024,Jul,Haryana,395591,Number
EPFO,Net number of subscribers,2024,Jul,Delhi,218684,Number
EPFO,Net number of subscribers,2024,Jul,Rajasthan,232431,Number
EPFO,Net number of subscribers,2024,Jul,Uttar Pradesh,254290,Number
EPFO,Net number of subscribers,2024,Jul,Bihar,219706,Number
EPFO,Net number of subscribers,2024,Jul,Sikkim,388691,Number
EPFO,Net number of subscribers,2024,Jul,Arunachal Pradesh,448061,Number
EPFO,Net number of subscribers,2024,Jul,Nagaland,281508,Number
EPFO,Net number of subscribers,2024,Jul,Manipur,405231,Number
EPFO,Net number of subscribers,2024,Jul,Mizoram,433733,Number
EPFO,Net number of subscribers,2024,Jul,Tripura,253658,Number
EPFO,Net number of subscribers,2024,Jul,Meghalaya,273027,Number
EPFO,Net number of subscribers,2024,Jul,Assam,388013,Number
EPFO,Net number of subscribers,2024,Jul,West Bengal,189426,Number
EPFO,Net number of subscribers,2024,Jul,Jharkhand,301435,Number
EPFO,Net number of subscribers,2024,Jul,Odisha,197594,Number
EPFO,Net number of subscribers,2024,Jul,Chhattisgarh,179434,Number
EPFO,Net number of subscribers,2024,Jul,Madhya Pradesh,240373,Number
EPFO,Net number of subscribers,2024,Jul,Gujarat,242368,Number
EPFO,Net number of subscribers,2024,Jul,Dadra and Nagar Haveli and Daman and Diu,296573,Number
EPFO,Net number of subscribers,2024,Jul,Maharashtra,230655,Number
EPFO,Net number of subscribers,2024,Jul,Andhra Pradesh,449650,Number
EPFO,Net number of subscribers,2024,Jul,Karnataka,337569,Number
EPFO,Net number of subscribers,2024,Jul,Goa,211706,Number
EPFO,Net number of subscribers,2024,Jul,Lakshadweep,202781,Number
EPFO,Net number of subscribers,2024,Jul,Kerala,382932,Number
EPFO,Net number of subscribers,2024,Jul,Tamil Nadu,254263,Number
EPFO,Net number of subscribers,2024,Jul,Puducherry,276815,Number
EPFO,Net number of subscribers,2024,Jul,Andaman and Nicobar Islands,233908,Number
EPFO,Net number of subscribers,2024,Jul,Telangana,299276,Number
EPFO,Net number of subscribers,2024,Jul,Ladakh,244036,Number
EPFO,Net number of subscribers,2024,Aug,India,11608487,Number
EPFO,Net number of subscribers,2024,Aug,Jammu and Kashmir,289514,Number
EPFO,Net number of subscribers,2024,Aug,Himachal Pradesh,381375,Number
EPFO,Net number of subscribers,2024,Aug,Punjab,304197,Number
EPFO,Net number of subscribers,2024,Aug,Chandigarh,313030,Number
EPFO,Net number of subscribers,2024,Aug,Uttarakhand,387382,Number
EPFO,Net number of subscribers,2024,Aug,Haryana,388216,Number
EPFO,Net number of subscribers,2024,Aug,Delhi,208660,Number
EPFO,Net number of subscribers,2024,Aug,Rajasthan,221129,Number
EPFO,Net number of subscribers,2024,Aug,Uttar Pradesh,262516,Number
EPFO,Net number of subscribers,2024,Aug,Bihar,209853,Number
EPFO,Net number of subscribers,2024,Aug,Sikkim,393006,Number
EPFO,Net number of subscribers,2024,Aug,Arunachal Pradesh,420666,Number
EPFO,Net number of subscribers,2024,Aug,Nagaland,275954,Number
EPFO,Net number of subscribers,2024,Aug,Manipur,392933,Number
EPFO,Net number of subscribers,2024,Aug,Mizoram,457422,Number
EPFO,Net number of subscribers,2024,Aug,Tripura,274901,Number
EPFO,Net number of subscribers,2024,Aug,Meghalaya,274577,Number
EPFO,Net number of subscribers,2024,Aug,Assam,408508,Number
EPFO,Net number of subscribers,2024,Aug,West Bengal,192407,Number
EPFO,Net number of subscribers,2024,Aug,Jharkhand,296239,Number
EPFO,Net number of subscribers,2024,Aug,Odisha,199664,Number
EPFO,Net number of subscribers,2024,Aug,Chhattisgarh,176303,Number
EPFO,Net number of subscribers,2024,Aug,Madhya Pradesh,244309,Number
EPFO,Net number of subscribers,2024,Aug,Gujarat,240494,Number
EPFO,Net number of subscribers,2024,Aug,Dadra and Nagar Haveli and Daman and Diu,286689,Number
EPFO,Net number of subscribers,2024,Aug,Maharashtra,246173,Number
EPFO,Net number of subscribers,2024,Aug,Andhra Pradesh,441762,Number
EPFO,Net number of subscribers,2024,Aug,Karnataka,330358,Number
EPFO,Net number of subscribers,2024,Aug,Goa,216869,Number
EPFO,Net number of subscribers,2024,Aug,Lakshadweep,205528,Number
EPFO,Net number of subscribers,2024,Aug,Kerala,386192,Number
EPFO,Net number of subscribers,2024,Aug,Tamil Nadu,263620,Number
EPFO,Net number of subscribers,2024,Aug,Puducherry,283028,Number
EPFO,Net number of subscribers,2024,Aug,Andaman and Nicobar Islands,232757,Number
EPFO,Net number of subscribers,2024,Aug,Telangana,309732,Number
EPFO,Net number of subscribers,2024,Aug,Ladakh,251492,Number
EPFO,Net number of subscribers,2024,Sep,India,11770271,Number
EPFO,Net number of subscribers,2024,Sep,Jammu and Kashmir,282152,Number
EPFO,Net number of subscribers,2024,Sep,Himachal Pradesh,383642,Number
EPFO,Net number of subscribers,2024,Sep,Punjab,295467,Number
EPFO,Net number of subscribers,2024,Sep,Chandigarh,330904,Number
EPFO,Net number of subscribers,2024,Sep,Uttarakhand,389518,Number
EPFO,Net number of subscribers,2024,Sep,Haryana,385490,Number
